ConsignmentNumber,UniqueID,SenderReference,ScanDateTime,BarcodeValue,ScanType,ScanLocation,ScanDestLocation,ScanTag
"PLX188215","","89370","09/11/2021 13:13 +10:30","PLX1882150040045355","Reserved 4","ADELAIDE","",""
"PLX188215","","89370","09/11/2021 13:13 +10:30","PLX1882150030045355","Reserved 4","ADELAIDE","",""
"PLX018951","d24e6b50-d087-41d5-9488-0e901de5c5ff","88313","09/11/2021 13:13 +10:30","PLX0189510020045118","Reserved 4","ADELAIDE","",""
"PLX018951","d24e6b50-d087-41d5-9488-0e901de5c5ff","88313","09/11/2021 13:13 +10:30","PLX0189510030045118","Reserved 4","ADELAIDE","",""
"PLX018951","d24e6b50-d087-41d5-9488-0e901de5c5ff","88313","09/11/2021 13:13 +10:30","PLX0189510010045118","Reserved 4","ADELAIDE","",""
"PLX187828","","89272","09/11/2021 13:13 +10:30","PLX1878280010085152","Reserved 4","ADELAIDE","",""
"PLX187828","","89272","09/11/2021 13:13 +10:30","PLX1878280060085152","Reserved 4","ADELAIDE","",""
"PLX187839","","89264","09/11/2021 13:13 +10:30","PLX1878390020025608","Reserved 4","ADELAIDE","",""
"PLX187838","","89282","09/11/2021 13:13 +10:30","PLX1878380020022880","Reserved 4","ADELAIDE","",""
"PLX187828","","89272","09/11/2021 13:14 +10:30","PLX1878280070085152","Reserved 4","ADELAIDE","",""
"PLX187828","","89272","09/11/2021 13:14 +10:30","PLX1878280030085152","Reserved 4","ADELAIDE","",""
